TARGETID,Z,LOGMSTAR,HALPHA_FLUX,HALPHA_BD
39627727724088811,0.1830958935,10.079645,195.35271,3.6708722
39633271188883578,0.09160340961,9.1558256,98.805481,3.8815174
39627980841944498,0.1030985885,9.0177526,129.67853,3.4704325
39627503286883784,0.2050800055,9.9048815,57.548466,4.6152229
39627684816359530,0.1261953114,9.7396259,142.55611,3.9327118
39627887107641885,0.1699680253,10.035751,132.66599,4.6437941
39628041340588429,0.2172564102,9.5831509,47.046577,3.5879216
39627568382479053,0.1063451151,9.6059542,157.48221,4.1970992
39627962173098848,0.2272753496,9.7895718,111.98468,3.1638706
39628410611304629,0.2546378968,10.250185,51.97805,4.2935295
39628363484107221,0.2918547348,9.5910931,124.52841,3.3598061
39627812465806986,0.2630544762,10.604272,108.75792,5.0770726
39628352746685357,0.1356861543,9.5780468,98.829628,2.9824057
39633474528741833,0.2195753658,9.940237,168.45485,3.5559542
39627866823985108,0.07535579666,9.5475054,115.5433,3.1230433
39627685290313441,0.1722516977,9.2967138,99.293793,3.907742
39627661244373250,0.2677353367,9.9901514,69.971687,4.0422606
39633200225454494,0.1722063408,10.40062,126.08736,4.9337535
39628480417108890,0.2447093995,10.698951,79.333717,4.5139008
39627879012634464,0.2288829831,10.164172,132.05063,3.7928824
39628195066025933,0.240213441,10.196462,44.229259,5.0520287
39633462440757733,0.218438502,9.6070623,29.419039,4.2734962
39627974995085830,0.1696383727,9.7926216,79.023087,3.6689601
39627753779104015,0.07890609958,9.8037109,443.60526,3.5549767
39633212212777089,0.1156065601,9.5123167,37.791977,3.0816195
39628051125896783,0.03551805382,9.8125019,99.20018,3.8685212
39632996277421251,0.1805769586,9.8972149,180.20918,3.3111806
39627622593860697,0.1931283275,10.268135,246.99399,6.6387558
39628076694375832,0.1124008299,8.8957863,105.77126,3.1984766
39633184123520565,0.2791284656,9.8761377,40.410351,3.739315
39628043077030562,0.07830378775,9.1758003,65.261795,3.3906212
39633417112915797,0.3480688729,9.9819469,71.512642,3.3760583
39633304541989594,0.07539391675,9.5409184,87.952515,3.7626338
39627736628598176,0.1267826992,9.5340872,89.374687,3.4483383
39627697642539328,0.1489636408,10.317773,505.0491,4.8427281
39627675249156054,0.1107549669,9.7221842,330.2554,3.429872
39627636627997564,0.2451633107,9.7507305,61.016136,3.0162046
39628233066416942,0.01046327874,6.8049383,1376.8878,3.1273513
39627677174337253,0.3320824745,10.62765,87.535652,4.4503536
39627777955070652,0.2561527652,9.8262434,72.77449,4.3423605
39627636787380479,0.09830340951,9.8323984,770.33649,3.2888362
39627866194842497,0.3034656944,9.9924192,81.643425,3.581109
39633307968735731,0.2358059683,9.6174889,53.028881,2.8599999
39632945564091596,0.3005281424,10.548353,228.19075,5.2064199
39627781834805070,0.165427737,8.9727392,211.48482,2.9072514
39627779406301971,0.1884852565,9.7805195,164.44379,3.8497789
39627673743395729,0.205024616,9.4691868,64.843399,2.9163129
39627917814141889,0.1804586876,9.5889235,94.888138,3.4325609
39627736876058556,0.1352113202,10.203911,157.98013,5.4739962
39633482980265026,0.1389326593,10.434849,51.260757,2.8599999
39627879130076278,0.1221825675,9.2297945,109.8604,3.6977055
39628148744129962,0.06846082452,9.4565659,231.47066,4.4864211
39633153815478720,0.06395438956,9.8175278,136.45673,3.7165213
39628417473186207,0.03775457194,8.7955894,76.952171,3.1059415
39633405704408704,0.08774750388,9.6271944,128.53838,3.2006731
39627813006869224,0.1354172162,9.7024755,135.54155,4.0297542
39633307977122528,0.1256241979,9.9468107,64.942085,4.5134916
39628029575569549,0.1484840686,9.5786943,117.42518,3.0452216
39627701102839831,0.2787695267,9.6891756,93.489944,3.9199831
39628354533460193,0.2298157515,9.545351,39.549583,2.8599999
39627963821464641,0.2876954185,10.281756,85.365448,4.942008
39628171947020379,0.107335757,10.328185,903.59918,5.3685489
39627691900537919,0.03567951898,7.103488,198.52255,3.1518772
39627729536032062,0.2643807408,10.125868,57.269279,3.902864
39628296937283347,0.1806899477,9.7156963,55.445507,2.8599999
39627897257856010,0.03650293413,10.300933,486.97345,4.6266646
39627805775889488,0.3999939701,10.520894,69.944603,4.0822048
39627837019262769,0.1872245626,10.095996,165.91994,3.7414834
39628210509448743,0.179130678,9.5749979,84.915985,4.5577912
39633500294350164,0.0880909942,10.24472,114.20934,4.4982085
39633440559073183,0.07845743171,9.2731705,62.418163,2.9343808
39627945488156456,0.1008056715,10.013678,101.69211,3.9629784
39627527307662432,0.1206208172,9.2497263,130.33559,2.9480412
39627782568806471,0.05873250038,8.939024,135.45656,2.8599999
39628025192517661,0.04270824657,9.188056,271.87885,3.6807489
39628446216752254,0.06709060737,9.2411938,365.56506,3.6369948
39628029407792616,0.415543444,10.197784,53.593765,3.8361113
39628219313295408,0.1904628325,9.6058769,45.392345,3.1016285
39628522284650157,0.3675267791,9.8374825,70.634834,3.3181264
39627829142358904,0.2563400252,9.9603872,38.431816,2.9046297
39628426784542479,0.22757565,10.259084,57.696224,5.3236556
39627582311762969,0.3211691274,11.030797,53.646866,5.3820496
39627899833156806,0.0767356466,8.8723974,115.08022,2.8599999
39633148065089410,0.1203941115,9.731575,30.091976,2.9230959
39633285818614746,0.06474700727,9.0644436,55.921078,2.8599999
39628471239969308,0.08613653415,9.3899183,70.582985,2.898854
39627751245742352,0.2632145132,10.249731,106.67088,3.3786218
39633117782214158,0.02422089678,8.4256525,51.370605,3.3757706
39633039751381582,0.326484871,10.059718,52.466133,3.2242599
39627671163898184,0.1332138455,10.138729,81.815277,3.0044565
39628195049244543,0.0731157914,9.2200003,104.41908,3.4508584
39627467262002777,0.1796155503,10.104657,108.44404,4.3628674
39633162191503457,0.07877176516,9.6841345,45.414253,3.8918886
39627779511158258,0.1775147573,9.6827784,67.203125,3.76594
39628176820808028,0.1352004111,10.042945,78.267006,4.0341578
39627998994892391,0.2372828907,10.128053,88.128563,4.9320741
39627859978881046,0.03966779744,7.1947637,422.66367,3.5366879
39628107509926235,0.03842489178,8.1207514,91.894875,3.0743985
39627685399369123,0.2106196451,9.7831211,54.600437,3.8758438
39627654692868293,0.2205218437,9.6107912,89.957176,4.0244331
39628071107560163,0.06922742622,9.1109295,44.087551,3.2734203
39633057254215828,0.04822149061,8.2270823,371.06616,2.8599999
39628476700953076,0.2219745123,10.098934,117.33664,5.7652626
39628434007132988,0.120431075,9.5848227,68.485756,3.92241
39636655392428422,0.2683216444,9.8022652,106.48806,3.2949069
39627971895495109,0.009049781573,6.8261728,697.20361,2.8599999
39627865330810920,0.1253493565,10.059683,191.2962,4.1786704
39632960797804322,0.1033822398,9.5517159,113.3315,3.1752348
39633122874100806,0.123721889,9.12117,71.659866,3.1974604
39633228679610416,0.1442291391,9.1477642,74.094933,3.1887534
39627835890993889,0.1292589986,8.7996416,55.567558,3.1535139
39627800197465711,0.3516941332,10.590923,136.33904,4.8378468
39633100300356815,0.4141010245,10.28332,68.284294,4.1515422
39633489200417155,0.1704237645,9.7353401,70.431183,3.4989543
39633072919937167,0.1805354466,10.425116,67.489304,5.3943138
39633416890616392,0.1332144343,10.031751,973.74219,4.2556434
39633212535737266,0.395665983,10.312025,153.77747,4.1263065
39627931751811524,0.1489074517,9.512351,65.52948,2.9715092
39633529222465367,0.04580762618,8.7223129,142.39496,3.2812576
39627859492340154,0.3079727116,10.936194,314.978,4.6290684
39627736913805973,0.1848272173,9.5443707,44.22757,2.9741342
39628485777426533,0.3874497438,10.403884,100.68572,3.4618969
39627992778935125,0.2741086183,10.275311,69.224945,4.9907413
39627827653385959,0.4144515016,10.461203,63.850655,5.63309
39627950944948785,0.1708807571,9.3115053,144.239,3.1094708
39633271130161672,0.1734146436,9.1956644,172.80161,2.9027152
39627637068400381,0.364620437,10.724121,51.192245,5.9193053
39627812981705718,0.2043258756,9.4072685,49.777565,3.2438476
39633437606281419,0.01936632145,9.3520117,300.80908,4.4980597
39627616537280728,0.278327987,10.196818,234.65422,4.3763781
39627826810326735,0.1141796885,10.188708,221.15126,3.5131462
39628488860238874,0.3177914416,10.11131,252.74353,4.4004693
39627787778133685,0.06373596939,8.5216465,49.500618,2.8599999
39628075008263040,0.1676119425,9.7121706,60.723713,3.7753086
39627676461308536,0.4365166615,10.49912,132.69223,3.9652381
39633270333246963,0.2349290126,10.090834,209.78915,4.0652394
39636925065202908,0.3100073176,10.303039,96.937546,4.4091587
39633367787897685,0.09174857431,8.8662767,48.079777,3.7571087
39633152347476675,0.2373311804,9.3231039,95.7771,3.1533363
39628483378282576,0.1365058506,9.9287863,71.791092,3.8357291
39628497496314806,0.3944132639,10.769297,61.275829,6.2428966
39628047468470618,0.1560347979,10.652826,67.74868,4.2707047
39633021237725777,0.2720121273,10.352724,78.368767,4.4590759
39627721113866893,0.08140606302,9.845891,164.27597,4.7082863
39628257284331191,0.2279515386,9.6176176,100.49963,2.8599999
39627610984028045,0.1188305031,9.1278982,371.96896,3.183454
39628036563273981,0.1345839814,9.7332439,70.788063,3.0316887
39628497596979216,0.169944421,9.2180557,59.84259,3.6438162
39627975347408489,0.4373214355,11.031737,74.562119,4.6382985
39633472230261446,0.2047074891,9.3811302,82.25943,3.5467353
39627887514489273,0.1505203385,9.8442583,90.91423,4.7632723
39627593082734272,0.3960929822,10.550862,117.91049,4.8750539
39633260094947561,0.1913384285,9.3887005,116.76334,3.6149611
39627739870793476,0.2509061695,10.303819,117.08893,4.2476234
39627878257656244,0.0466073125,9.241066,140.7187,3.0631256
39627673558846567,0.2150312934,10.722599,298.84348,5.9319692
39633324972442732,0.265331253,10.215238,112.17475,3.8375633
39633476449732202,0.1236333059,7.9610949,58.988575,2.8599999
39627803636795741,0.2386850895,10.537517,52.369221,3.730005
39627999443682699,0.06956783174,9.6857281,183.1245,4.4435167
39627896649681208,0.2422875996,10.078757,84.502609,3.6655378
39627799010478457,0.1787248629,9.7019339,110.41589,3.5728958
39627654306988071,0.3830444833,10.204613,80.868515,3.0860369
39627993005427431,0.3509358621,10.324628,68.106575,5.7504597
39632976929099874,0.2657753362,10.015112,83.185638,4.5045037
39628412607792041,0.1365527257,9.6621084,93.626419,3.7582159
39627847467274556,0.3520317127,10.23009,100.15888,4.705195
39628060865072239,0.3200400194,10.831754,334.43112,4.9196644
39627646321040891,0.2889620155,9.8748922,394.75223,3.6285965
39628106130000714,0.4071585598,10.300639,61.872993,4.2620897
39628258462926542,0.211415303,9.9723635,75.024673,5.7677584
39627890354032168,0.08759625727,8.9798737,62.383461,2.9712005
39627896049893507,0.2505362851,10.334628,55.986675,4.7626023
39627891339690360,0.1397407697,10.317483,96.461716,4.5810685
39633095804060979,0.2455430496,9.5321064,116.35261,3.5494425
39627696728183978,0.2157670463,10.592151,160.33255,4.1402812
39627935241471881,0.2028489981,9.4928303,80.897896,3.1373179
39627427307066325,0.1071038727,10.311898,140.25285,4.3195443
39632957069066398,0.2416281333,10.073996,176.54501,3.9935277
39627944989037195,0.128007138,8.9340954,104.31196,3.2003481
39633001750989546,0.2591843931,11.028686,164.89175,7.0237508
39628113637804383,0.1669580432,10.095802,112.93452,4.4099922
39627809630454184,0.2238181239,10.219953,153.37593,4.3994994
39628480425494486,0.1575543449,10.033303,140.90863,4.0375118
39627754366310343,0.031205208,9.5329962,158.64476,3.2959104
39632946767859342,0.1929822031,9.9230547,50.839748,5.3589754
39633191933315984,0.1450455789,9.2920647,69.782639,3.8679535
39627997933736881,0.1408891098,9.5111828,71.362335,4.3271379
39628517809328756,0.0793213255,8.8388271,96.034805,3.6638906
39627702692484002,0.1529489676,9.8066359,270.54251,3.6598506
39627917226934360,0.06602538524,8.5529108,42.35458,2.8599999
39633256198441766,0.2504519232,10.817117,71.597519,6.0497007
39627386630705957,0.1310367833,9.7584372,285.42618,3.8962841
39633175051242201,0.1670604286,9.805831,109.44186,3.3996701
39627863577595205,0.1622569167,9.5843258,53.271332,3.8324077
39628017479188639,0.03371993865,8.2000904,127.82818,2.9102185
39633293229950174,0.267829071,10.132941,47.047855,4.4454479
39627737614256421,0.3724558054,10.757371,69.862953,4.0281858
39627995584922395,0.06823949698,9.1436081,70.361992,4.3255982
39627839028333952,0.3603481928,10.994585,91.703362,5.2482772
39627854786334089,0.1190414737,10.533605,168.8349,3.9985297
39633358958889873,0.1653499277,9.7652187,150.54575,3.364908
39633020667298416,0.4382748667,11.206279,87.94075,6.5639482
39628016799714283,0.1720216394,10.855565,223.96939,5.2561855
39628374485765261,0.1373245223,10.295947,106.16023,4.3383608
39627706291193572,0.1800943121,9.9125443,144.42825,4.3583031
39627610988218429,0.3599285079,10.382719,63.644081,4.5308757
39627769289641047,0.3473224246,10.371408,76.874359,3.8235519
39628074815328757,0.3795532731,11.033138,80.517982,3.5990577
39627830102855254,0.2423790529,9.7509508,169.40536,4.2076364
39632976350284831,0.1910648798,9.7759228,41.843494,4.253705
39633152691406206,0.1629854779,10.526581,114.15305,4.7010031
39632976547417990,0.3462984528,9.8990965,110.08069,3.495373
39627696413609839,0.06144128324,8.6154861,45.478012,3.9501812
39627817717072936,0.1538441434,9.4922171,84.826912,4.1840701
39633077651115855,0.3588101875,10.307648,171.83136,5.1097112
39627649735197249,0.100684692,9.333147,53.876396,3.7478125
39628492068880687,0.3544715165,10.44647,112.9035,4.0737453
39627763946096850,0.08603669505,10.930692,378.38727,4.745594
39627491664467247,0.06952588578,8.3253222,158.00024,2.9975977
39627613366388749,0.2025170991,10.315565,70.573883,4.4930725
39627582638919695,0.1225921698,9.6585846,71.912643,3.2392237
39627842962590889,0.1265858518,9.3226929,62.290806,2.9453368
39627709181068843,0.08575522803,8.7904682,71.923904,3.1797991
39627594475245942,0.05500701997,10.415157,2131.053,5.1511574
39627684900245726,0.05390866089,9.0020304,202.55244,3.9403877
39632930875638772,0.2209516303,10.144812,247.72481,4.805491
39628497563424526,0.2107499156,9.8790512,119.40096,4.6715293
39627911875006804,0.3784230982,10.095737,59.290054,4.3788624
39627983077509882,0.05017074425,7.8775306,628.63654,2.9246287
39627812260285173,0.2302678316,10.134877,59.592278,3.2351255
39627871878123883,0.1839621057,9.4859104,111.22546,3.4749088
39627812004431948,0.091371755,9.3209467,172.89471,3.1676538
39627805184491590,0.03801308876,9.8787451,459.39801,4.0062551
39628080746073124,0.1777272881,9.7263098,54.288322,4.0256653
39627569229731885,0.1845329008,9.676466,110.46761,3.7649078
39628023531576660,0.08533641622,9.3881998,53.238613,3.9657753
39628062983195730,0.2293537587,9.7143517,47.969559,4.8204327
39628216293396393,0.02334079154,9.4588404,246.63177,2.8683615
39628405527807912,0.1766356434,10.106791,129.19139,4.2360382
39627678596203327,0.375005012,10.427088,109.97038,5.0271916
39628430660075809,0.2832334037,9.7230492,99.493683,3.6465294
39627730731403016,0.4420368969,10.873887,56.547325,3.8543882
39633021032203349,0.1500359529,9.4479876,51.011127,3.3053489
39633248564808746,0.1295108047,9.8531113,112.09663,2.9889908
39628464503916549,0.1086860505,9.0241737,126.38119,3.1299775
39627685005101191,0.2629286485,11.161294,288.68851,6.6295948
39633371361447127,0.1015112329,9.4908915,41.567848,3.7166805
39628488713439561,0.2245952082,10.023965,53.761086,3.7740452
39627600716368425,0.3782793968,10.240499,84.979355,4.1732841
39627848893336393,0.0290282791,8.0164576,93.177574,2.8599999
39627922910217011,0.3415958472,9.7496719,139.72906,3.51351
39633081983828990,0.1594313467,9.2532959,123.29185,3.3315291
39633011154617911,0.3322629035,10.052122,63.577637,3.4074476
39627567505867214,0.1254938756,10.206255,126.68752,3.581934
39627696396834362,0.1790935016,10.020857,119.43105,3.9418869
39628107891607309,0.09168265419,9.1505651,99.381866,3.5724847
39627815322127294,0.02610405446,8.392395,49.449398,2.8599999
39627872519853166,0.2175663665,10.743164,260.90961,5.773818
39633122869906418,0.1303637019,10.705358,138.41061,5.8398161
39633271478291110,0.06597369874,8.2089252,37.51083,3.9681311
39627732618840182,0.3081387673,9.8933182,67.179619,4.6681271
39633318181865493,0.1274882739,8.9642782,142.91187,2.8599999
39628357951818529,0.1044069694,9.9771681,98.905495,3.5211887
39628113381955936,0.1789217057,9.4623394,34.839558,3.3832562
39627631208958129,0.3294535085,10.246367,202.43066,3.9451451
39628180373376452,0.1571617859,10.443409,52.025162,4.6138821
39627865343395523,0.4011838287,10.731524,166.74104,5.2749038
39628465552494772,0.2164764272,9.7738895,69.674782,2.974673
39628524692181139,0.3072786957,10.624034,131.07512,5.4378238
39627933614083059,0.2862467609,10.05477,113.3388,3.3089976
39632989788833419,0.368466087,10.269498,49.884262,3.925298
39627899807991517,0.1416559805,9.9279814,166.55035,4.6394606
39627896389635314,0.2272588152,9.6433048,96.071243,3.1772249
39633448926708851,0.03683521596,9.411891,138.97566,3.2777364
39632931727083316,0.434919434,9.807375,177.43706,3.0843766
39628129991393494,0.2561746903,10.829682,48.199379,3.429333
39628022810150530,0.2379201705,9.8113337,48.52002,3.3676035
39627666638243855,0.1891058447,9.6602011,219.88649,3.7396443
39627761710533156,0.1858616935,9.4835119,135.28738,3.5870736
39633153542848590,0.03350660832,11.193703,545.04822,4.7725024
39627803246728940,0.2421183452,9.7986364,73.326317,3.3636329
39628075016655535,0.115360368,10.41748,251.16716,4.4144092
39627739656882974,0.08104749238,9.2029638,180.16032,3.5419943
39627935220500315,0.0587248351,9.5753384,71.601196,3.609931
39632935757810827,0.05092018774,8.9194784,71.43364,2.9887152
39627781822221291,0.4327834497,11.078259,55.074535,5.2235613
39627803510965669,0.05236623692,8.4422922,36.566422,3.1578183
39627711492135801,0.09682650766,10.117618,251.34084,4.067626
39627794187026982,0.2701811581,10.17874,274.19769,4.3267217
39627588762600437,0.2094763064,10.591186,112.96819,3.8216445
39628070516163365,0.1771759839,9.6254416,67.259262,3.5178163
39633015109847922,0.3948709133,9.6043749,129.64966,3.5246525
39627636518947586,0.2111113491,9.7409124,83.711662,3.8546069
39628421940119512,0.06547830946,9.2739649,252.31709,3.5579472
39628106490708868,0.1395262657,9.6455469,55.330326,4.4241982
39627927448459202,0.1195065026,9.9603357,67.863998,5.1485987
39627575202420959,0.1545261021,9.5960579,103.13611,3.4018316
39633532162671244,0.2798887069,9.7113838,106.47212,3.1880424
39627642588103611,0.1501677351,10.559864,325.76404,5.0485687
39627636682524292,0.06717821249,10.482201,205.95285,4.3118658
39628526424427269,0.06533043058,8.7198334,92.816223,2.8599999
39633209083824163,0.4485998562,10.957778,93.989014,5.2905836
39633380668606646,0.2673199043,10.615121,76.07254,4.0400577
39628453430955866,0.4272348119,10.315082,207.78761,4.6571994
39627971455092687,0.2470691019,10.363665,90.305168,5.2830515
39633000966654576,0.09908177489,8.5660677,88.335869,3.0810573
39627762952047968,0.4791126178,10.619792,58.006817,4.1340003
39633512516552968,0.1935762897,9.4015846,73.340302,3.0437996
39627875032237375,0.2263762115,9.4678545,105.45168,3.3483088
39627685839768457,0.2013196944,9.2190056,201.14362,3.1684313
39627878953913924,0.07281614637,9.5799236,72.293877,3.2437375
39628332450450194,0.1534601006,9.4805079,105.44793,3.762151
39628251563299562,0.05832850953,9.2108107,61.593124,3.7984345
39633044654525076,0.06315755159,9.6990166,240.37309,3.7794583
39632956397978352,0.3264499498,10.372554,228.97153,4.8413115
39627681427362943,0.1143449616,8.9978018,83.944511,3.5477905
39627955680318210,0.05125036668,8.3708897,129.17323,2.8599999
39627455845114153,0.2047738933,10.163795,65.528374,3.2502
39633000811465701,0.1270504015,8.8464117,61.923283,2.8599999
39628507784940720,0.1856324174,10.04346,69.815865,4.2468243
39633220001597215,0.1694827937,10.106675,140.88727,4.0575457
39627685718132595,0.2147289894,9.505909,45.100838,5.4333529
39627874579258282,0.05378135819,10.08746,157.47984,4.0352488
39633545919987886,0.2929203373,9.4585552,144.62785,3.0126164
39627977876571880,0.1206870178,9.2440033,76.177788,2.8599999
39627891247420611,0.393812261,10.275188,83.57283,4.9996967
39627398064375830,0.1040586823,9.1904135,68.102203,4.1929083
39627883693478843,0.265739559,9.8669357,42.662014,3.5845578
39627607423060900,0.247717982,10.095626,156.50803,4.4264193
39632947044682448,0.03069824271,7.4529228,149.25255,2.9222119
39633158253052375,0.07277941442,8.7027388,215.53331,2.8599999
39628502827273019,0.2487790902,9.9130964,91.911812,3.5919425
39633086224269935,0.06518511807,8.6493158,374.90546,3.1919723
39627855260293925,0.1187888838,9.8362751,93.648117,3.73826
39627914211231577,0.04335770699,8.3658571,131.3208,2.8599999
39628401924905453,0.1015070687,9.3507023,57.394409,3.422925
39627908767028565,0.4063629053,10.204967,158.72603,4.3946266
39627679699306448,0.1402104021,9.6622334,88.453323,3.7088361
39632945589259920,0.2353559287,9.6695032,91.768311,3.3709974
39627776315100162,0.1788352111,9.5857954,38.224052,3.4346969
39628517532500918,0.2608857378,9.9008121,141.00766,3.2226477
39628483030161581,0.249740448,10.241062,102.97631,4.6750517
39628523190616598,0.09652064923,9.4716425,125.42924,3.9009492
39628353929483472,0.1098720496,9.8171606,131.64064,3.5302975
39627833777064243,0.07348225519,9.703002,273.7355,4.1419392
39627934926898891,0.3030915289,10.899316,123.78176,5.1673713
39627730223894582,0.3390590801,10.514941,63.177715,4.0947089
39633399933048218,0.2273305968,9.775341,66.834038,3.2237477
39632991676271283,0.1730208889,9.3856382,48.330963,2.8599999
39628029277765818,0.1974644295,9.9093361,248.87509,3.8575006
39633015218899120,0.03527112974,9.8721733,109.26389,3.5734341
39633358635926815,0.2749567313,10.075402,40.729439,3.8419735
39633535006408910,0.2105739345,9.4081459,353.64401,3.1403656
39627826562859629,0.2177090023,10.532323,276.25543,4.6080112
39633458099653716,0.1316423394,9.5428896,94.588646,3.2776418
39627901536046476,0.3127037529,9.1600876,301.72745,3.8885634
39627790261166626,0.3701236303,11.059293,117.44362,5.6207767
39627999523373876,0.1454956179,9.3078127,114.33655,2.8599999
39628106184524452,0.3268275074,10.791265,77.402405,4.8859639
39628135389465992,0.123425323,9.9359541,169.50488,5.4579425
39627701220278465,0.05278347905,8.025526,150.58656,3.4115984
39628330101640512,0.2389752129,9.8214293,114.69781,3.4596534
39628474515720190,0.1104257881,10.536974,208.87494,5.825985
39627630374291294,0.02105897675,7.2301745,171.59854,2.8599999
39633356261952268,0.2207918281,9.66714,66.998779,4.1467042
39633387983471302,0.3291901569,9.6773977,86.702286,3.3865948
39633232454486113,0.2864171287,9.852293,50.909081,3.6535742
39636182677592160,0.1224091042,9.3814726,79.048126,3.5840123
39633429918123383,0.1061268479,9.2019329,105.8672,3.720166
39633020474360618,0.2117213389,10.082944,94.996902,3.7689264
39627461897489571,0.05411976445,8.5005159,63.696461,2.8599999
39627875887879865,0.2802706733,9.5394325,110.44273,3.9098969
39627725534661749,0.3499329686,11.037935,47.561665,4.3299747
39627932825556384,0.1055993672,9.4491091,107.17581,3.6928852
39633442995962797,0.1295995665,9.7435179,45.325733,3.0953176
39627978040149083,0.08320929067,9.1524277,100.76099,3.0467212
39628439338092198,0.05241454611,8.4829788,65.841003,3.4577348
39627725173950595,0.1790142526,9.8657923,52.390274,2.9661863
39627745252085589,0.1569181848,9.3227615,74.161797,2.9020045
39633435328775781,0.08400324278,9.8912439,51.675079,4.3232813
39628001683442395,0.07373612816,8.4588871,630.92236,3.2266276
39627910985814395,0.4486621784,10.610654,128.92039,3.7104445
39628388813505385,0.449676799,10.7566,81.786095,3.9729581
39628401710990345,0.22424403,10.27064,99.713196,3.7051566
39627787744578545,0.06887954158,8.4543495,36.489254,2.8599999
39628468048103637,0.1118298898,9.2601051,74.965332,3.658406
39633203492817295,0.3697216743,10.601433,107.14674,5.6202106
39633028745527857,0.2358837692,10.406465,93.350937,7.1336746
39627983354331466,0.01090151629,8.7447119,125.42312,3.7289658
39628439388422686,0.1406511461,9.5528088,116.80711,3.4809368
39628507222901938,0.2234022287,9.6740255,234.70105,3.8997726
39627809068426116,0.1130277141,9.9082088,224.1219,4.2885675
39628522074933550,0.3093663291,10.024375,116.80342,4.0808873
39628330525268869,0.142303436,9.6459122,164.09807,3.2026479
39627767750331248,0.3292616898,10.345136,91.162682,4.3096037
39628264720828895,0.2536545392,9.863987,64.67276,3.2686813
39633514332687838,0.06953238579,10.075406,447.10724,4.3265438
39628199604259008,0.2309250083,9.6750536,54.988396,3.3091414
39633538407990224,0.1568699207,9.9836292,162.49796,4.0499916
39628397927732612,0.06477845029,9.6727037,111.85686,3.4274018
39633462457535217,0.2818428945,9.8601484,88.580605,4.8541193
39628250913181182,0.07151276438,8.9414272,88.570473,2.8887661
39633297025796599,0.08011962128,8.8636389,48.271709,2.8994894
39627688574459883,0.08777132433,9.245739,88.432961,3.0196416
39628090019682726,0.1971295441,10.549324,166.85796,4.8076916
39627764092898081,0.1205409898,9.3785868,66.415359,3.1355009
39627887149583682,0.2122853193,10.023109,139.37027,4.1792827
39632962089652178,0.3404924621,10.792583,126.50813,4.5661101
39633085267970075,0.1598690478,9.2704906,309.19489,3.541615
39628476545765274,0.2299983016,10.110316,52.379547,4.3550801
39627741930197121,0.3082138105,9.9065828,60.419086,3.5663729
39633011125257705,0.2310301198,9.568224,68.093353,3.5300698
39633365187429684,0.1950293766,9.8975487,69.497116,3.6703186
39633216570655355,0.2763163295,9.8675394,206.00569,4.1196933
39627799736092062,0.003171082404,6.8513036,135.23325,2.8599999
39628015470117024,0.3225426084,10.556672,93.858543,3.6347218
39628326494538223,0.3753818751,10.484791,66.277245,4.4830375
39627592977878883,0.05802264762,9.1438398,440.96057,3.7440755
39627999393350386,0.2865704897,9.8917141,45.096745,3.9221196
39627502544488647,0.1440843149,10.167262,329.43121,3.9515247
39627577454761120,0.07327475658,9.8530989,226.41148,4.0034904
39628127780996602,0.03584400574,10.033669,118.65268,3.990186
39628441439440673,0.1634200436,8.9057579,337.58942,2.9772987
39627682664683912,0.3524364459,10.459191,127.89443,4.9972882
39628040585613747,0.04113845895,9.2751255,174.5676,4.0252934
39636851023154635,0.222813527,9.7614431,76.597092,3.3635366
39627830295790977,0.1769099522,9.1394072,361.56512,3.3962815
39633308048426994,0.1621979751,10.456518,169.77786,5.0317993
39633067555425649,0.1905335025,10.178183,247.66409,4.6881762
39632976476113146,0.1252816258,10.034789,128.55978,4.5732341
39628331456401576,0.1899144537,9.9330778,113.44213,4.116137
39628326532289338,0.2295853643,9.9895744,70.122299,4.4385867
39633282136017968,0.1847069956,10.526282,144.46628,8.7373667
39627769256085027,0.0858020007,9.941967,463.43384,4.3189912
39633104935061062,0.3051032216,10.122746,56.941044,3.8291042
39633236032227142,0.1552791343,10.189413,153.92696,4.1251321
39627697202138292,0.3861098205,10.554029,104.30848,3.7849016
39627814479072996,0.2068425429,10.225176,94.504387,3.5837882
39627781419568225,0.1647276213,9.9787264,85.001945,2.8599999
39633381658461417,0.2694826024,9.6660557,91.807259,3.7167072
39628363333109025,0.08829887218,10.222991,74.294228,4.4201088
39633224644690554,0.2257373166,10.093791,79.441185,4.929987
39628160777586699,0.1704120931,9.4063091,269.63757,3.3793468
39633122957986574,0.2180074577,9.6267395,71.850319,3.7738869
39627884955963116,0.03733553552,8.0871029,39.101604,2.8599999
39628516844634337,0.08303326137,9.4267836,156.45078,3.0109577
39628102220908901,0.1189308845,9.6638775,29.26708,3.2688539
39633014942076667,0.09441055496,9.8828039,114.3598,3.5550494
39628218923222800,0.1786055571,9.8873358,175.26859,3.4201815
39628217019010051,0.1699731623,10.276019,131.16833,4.0404062
39633004481481165,0.06312100764,8.5942383,55.59882,3.2184129
39628235759162574,0.08515040621,9.2543745,269.68732,3.770052
39632981903542634,0.2058499525,10.084505,134.31448,4.0063534
39628420161736228,0.05723781702,9.0650129,81.967148,3.4912744
39628438964799427,0.252395103,9.9848757,120.7411,4.365623
39627673412044660,0.2901188898,9.562748,139.06779,3.3748534
39627827343001361,0.1225443826,8.8333387,46.33358,3.9346194
39627950844283554,0.3911000995,10.234117,30.465595,3.3319402
